0	0.08
1	0
2	0.04
3	0.04
4	0.04
5	0.2
6	-0.04
7	0.12
8	0.2
9	0.52
10	0.68
11	0.68
12	0.68
13	0.84
14	0.76
15	0.76
16	0.88
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
59	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
91	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
100	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
123	1
124	1
125	1
126	1
127	1
128	1
129	1
130	1
131	1
132	1
133	1
134	1
135	1
136	1
137	1
138	1
139	1
140	1
141	1
142	1
143	1
144	1
145	1
146	1
147	1
148	1
149	1
150	1
151	1
152	1
153	1
154	0.96
155	0.96
156	0.96
157	0.96
158	0.92
159	0.88
160	0.88
161	0.8
162	0.76
163	0.76
164	0.72
165	0.68
166	0.64
167	0.64
168	0.6
169	0.64
170	0.64
171	0.6
172	0.68
173	0.64
174	0.68
175	0.56
176	0.6
177	0.72
178	0.72
179	0.72
180	0.72
181	0.6
182	0.6
183	0.6
184	0.6
185	0.56
186	0.56
187	0.48
188	0.56
189	0.64
190	0.64
191	0.56
192	0.52
193	0.48
194	0.44
195	0.36
196	0.36
197	0.4
198	0.4
199	0.44
200	0.4
201	0.4
202	0.36
203	0.44
204	0.44
205	0.44
206	0.52
207	0.56
208	0.56
209	0.48
210	0.4
211	0.32
212	0.28
213	0.32
214	0.28
215	0.32
216	0.28
217	0.24
218	0.16
219	0.36
220	0.4
221	0.4
222	0.44
223	0.56
224	0.68
225	0.72
226	0.72
227	0.72
228	0.68
229	0.76
230	0.48
231	0.52
232	0.44
233	0.36
234	0.56
235	0.56
236	0.52
237	0.52
238	0.48
239	0.56
240	0.52
241	0.64
242	0.6
243	0.4
244	0.52
245	0.48
246	0.4
247	0.44
248	0.32
249	0.44
250	0.4
251	0.52
252	0.64
253	0.6
254	0.64
255	0.64
256	0.68
257	0.68
258	0.72
259	0.8
260	0.84
261	0.8
262	0.8
263	0.8
264	0.84
265	0.84
266	0.84
267	0.92
268	1
269	1
270	1
271	1
272	1
273	1
274	1
275	1
276	1
277	1
278	1
279	1
280	1
281	1
282	1
283	1
284	1
285	1
286	1
287	1
288	1
289	1
290	1
291	1
292	1
293	1
294	1
295	1
296	1
297	1
298	1
299	1
