1	1.44904	0
2	1.45057	0.00108056
3	1.47604	0.0208065
4	1.47827	0.0157242
5	1.48003	0.012678
6	1.4883	0.0129836
7	1.49134	0.0114781
8	1.49262	0.0101146
9	1.49574	0.00945931
10	1.49361	0.00874836
11	1.49712	0.00862718
12	1.49938	0.00819941
13	1.49788	0.00770528
14	1.49344	0.008335
15	1.49618	0.00821864
16	1.49771	0.00784555
17	1.49675	0.00744255
18	1.49573	0.00709828
19	1.49978	0.00779225
20	1.50145	0.00758013
21	1.50095	0.00723573
22	1.50252	0.00707535
23	1.5019	0.00679527
24	1.50242	0.00653185
25	1.50285	0.0062848
26	1.50196	0.00610458
27	1.50249	0.00590117
28	1.50535	0.00634453
29	1.50378	0.00631758
30	1.50387	0.00610771
31	1.50348	0.00592335
32	1.50366	0.00574099
33	1.50347	0.00557009
34	1.50389	0.00542178
35	1.50347	0.00528257
36	1.50431	0.00520231
37	1.50338	0.00514514
38	1.5034	0.0050098
39	1.50294	0.00490318
40	1.50144	0.00500412
41	1.50158	0.00488416
42	1.50117	0.00478497
43	1.50073	0.00469459
44	1.50004	0.00463758
45	1.49943	0.00457387
46	1.49947	0.00447459
47	1.50028	0.00445087
48	1.50062	0.00437168
49	1.50112	0.00431072
50	1.49967	0.00446085
