1	4.93209	0
2	4.9095	0.015972
3	4.96332	0.0452092
4	4.97108	0.0345668
5	4.98726	0.0312145
6	4.97042	0.0302159
7	4.9818	0.027959
8	4.97621	0.0250162
9	4.99154	0.0265194
10	4.98683	0.0242825
11	4.99044	0.0223416
12	4.99623	0.021219
13	5.00038	0.0199874
14	4.99876	0.0186251
15	4.9987	0.0173835
16	5.00084	0.0164287
17	4.99776	0.0157485
18	5.00021	0.0150617
19	4.99566	0.0149403
20	4.99652	0.0142183
21	4.9996	0.0138715
22	5.00166	0.0133921
23	5.00182	0.0128109
24	5.00093	0.0123082
25	5.00016	0.0118397
26	5.00084	0.0114038
27	5.00069	0.0109824
28	5.00375	0.011007
29	5.01007	0.0123119
30	5.00487	0.0129553
31	5.00282	0.0126982
32	5.00205	0.0123247
33	5.00351	0.012038
34	5.00672	0.0121037
35	5.00949	0.0120698
36	5.00989	0.0117412
37	5.00669	0.0118525
38	5.00475	0.0116984
39	5.00343	0.0114726
40	5.00326	0.0111869
41	5.00423	0.0109556
42	5.00136	0.0110634
43	4.99984	0.0109104
44	5.00173	0.0108252
45	5.00316	0.010678
46	5.00513	0.0106276
47	5.00353	0.0105215
48	5.00504	0.0104098
49	5.00469	0.0102031
50	5.00499	0.0100032
