0	0	0
1	1	4.56253e-10
2	1.41433	0.00416918
3	1.73144	0.00548416
4	1.9913	0.00662918
5	2.22211	0.00803697
6	2.43376	0.00929886
7	2.6367	0.0100676
8	2.81513	0.0113772
9	2.99041	0.0115064
10	3.15248	0.0128316
11	3.30019	0.0139903
12	3.44757	0.0139146
13	3.59175	0.0152539
14	3.72305	0.015473
15	3.85208	0.0156332
16	3.98157	0.0161299
17	4.10346	0.0168067
18	4.22653	0.0177658
19	4.34681	0.0181967
20	4.46175	0.0189376
21	4.58003	0.019194
22	4.6895	0.0197049
23	4.78503	0.0197512
24	4.88108	0.0203787
25	4.98145	0.0202878
26	5.08264	0.0217122
27	5.18488	0.0216633
28	5.27042	0.0214648
29	5.36028	0.0209042
30	5.45112	0.0220626
31	5.54651	0.0233535
32	5.6292	0.0239556
33	5.71707	0.02443
34	5.79951	0.0247906
35	5.89586	0.0252314
36	5.97537	0.0247619
37	6.05674	0.024382
38	6.13941	0.0243051
39	6.22082	0.0245159
40	6.29832	0.0247138
41	6.37274	0.0250466
42	6.44674	0.0255038
43	6.53368	0.0271718
44	6.61227	0.0272013
45	6.68834	0.0273759
46	6.75976	0.0282182
47	6.8277	0.0289803
48	6.89692	0.0295479
49	6.97273	0.0294425
50	7.03158	0.0305182
51	7.09303	0.0300053
52	7.16274	0.0307464
53	7.23311	0.0318436
54	7.29715	0.0327303
55	7.37121	0.0329381
56	7.44265	0.0326835
57	7.51487	0.0331001
58	7.57949	0.0333821
59	7.64145	0.0338926
60	7.69491	0.0331621
61	7.76808	0.033687
62	7.84293	0.0335061
63	7.90773	0.0340148
64	7.97649	0.0335989
65	8.0355	0.0335122
66	8.09513	0.0333458
67	8.15663	0.0333897
68	8.21681	0.0337739
69	8.28473	0.0353815
70	8.35017	0.0350413
71	8.40498	0.0350943
72	8.46821	0.0348949
73	8.541	0.0352227
74	8.58918	0.0357101
75	8.64348	0.0364962
76	8.69519	0.0367098
77	8.75921	0.0367396
78	8.81883	0.0372332
79	8.88874	0.0371359
80	8.95244	0.0377317
81	9.00644	0.0367438
82	9.05578	0.0355633
83	9.10683	0.0356683
84	9.16439	0.0361416
85	9.22544	0.0366262
86	9.27692	0.0365156
87	9.33043	0.0367489
88	9.37995	0.0375199
89	9.43317	0.0381686
90	9.48718	0.0392876
91	9.53641	0.0397855
92	9.59179	0.0399852
93	9.64624	0.0394851
94	9.69074	0.0395814
95	9.74224	0.0396025
96	9.80724	0.039189
97	9.8535	0.0400854
98	9.90489	0.0406222
99	9.948	0.0413429
100	9.99697	0.0411124
