1	5.43873	0
2	5.5079	0.0489131
3	5.51282	0.0328549
4	5.506	0.0253389
5	5.50287	0.0204636
6	5.50436	0.0171069
7	5.48176	0.0255497
8	5.48067	0.0223789
9	5.46944	0.0225385
10	5.48466	0.0249008
11	5.48125	0.0228689
12	5.47856	0.0211215
13	5.46598	0.0229371
14	5.46241	0.0215741
15	5.46889	0.0210845
16	5.47401	0.0203789
17	5.48015	0.0200855
18	5.47712	0.0191975
19	5.46996	0.0194769
20	5.47243	0.0186587
21	5.46785	0.0183225
22	5.47097	0.0177537
23	5.46787	0.0172501
24	5.46534	0.016717
25	5.46765	0.0162071
26	5.46802	0.0155881
27	5.46581	0.0151665
28	5.46586	0.0146249
29	5.46674	0.0141469
30	5.46811	0.0137415
31	5.47041	0.0134896
32	5.47218	0.0131836
33	5.47499	0.0130808
34	5.47448	0.0127061
35	5.47041	0.0129762
36	5.47034	0.0126159
37	5.47047	0.0122756
38	5.46911	0.0120277
39	5.46654	0.0119926
40	5.46589	0.01171
41	5.46868	0.0117504
42	5.47397	0.0126058
43	5.47184	0.0124906
44	5.47291	0.0122525
45	5.47301	0.0119806
46	5.46943	0.0122419
47	5.46914	0.0119848
48	5.46697	0.01193
49	5.46853	0.0117872
50	5.46443	0.0122439
51	5.465	0.012017
52	5.46284	0.0119781
53	5.4626	0.0117544
54	5.46147	0.0115917
55	5.46083	0.0113985
56	5.45916	0.0113164
57	5.45727	0.011275
58	5.45718	0.0110809
59	5.46105	0.011549
60	5.46212	0.0114061
61	5.46241	0.0112229
62	5.46548	0.0114542
63	5.46602	0.0112851
64	5.46331	0.0114305
65	5.46346	0.0112556
66	5.46473	0.0111561
67	5.46635	0.0111078
68	5.46746	0.010999
69	5.46664	0.0108703
70	5.46727	0.0107338
71	5.46624	0.0106327
72	5.46721	0.0105299
73	5.46888	0.0105166
74	5.46831	0.0103901
75	5.46775	0.0102665
76	5.46604	0.010272
77	5.46519	0.0101743
78	5.465	0.0100456
79	5.46548	0.00993012
80	5.46667	0.0098763
81	5.46648	0.0097561
82	5.46775	0.00971967
83	5.46609	0.0097442
84	5.46331	0.0100176
85	5.46125	0.0101087
86	5.46167	0.00999974
87	5.46173	0.00988502
88	5.46083	0.00981339
89	5.46078	0.00970329
90	5.46166	0.00963573
91	5.4617	0.00952991
92	5.46155	0.00942748
93	5.46101	0.00934137
94	5.46173	0.00926909
95	5.46187	0.00917261
96	5.46223	0.00908438
97	5.46372	0.00911087
98	5.46085	0.00945927
99	5.4605	0.00936992
100	5.46139	0.00931776
