0	432.985
1	405.655
2	396.924
3	389.256
4	383.381
5	376.871
6	373.812
7	366.318
8	361.821
9	352.864
10	349.807
11	340.151
12	334.337
13	329.577
14	328.455
15	325.326
16	321.395
17	313.008
18	307.351
19	305.901
20	304.681
21	303.011
22	297.863
23	295.44
24	291.412
25	288.291
26	284.156
27	281.884
28	275.486
29	275.486
30	273.291
31	273.04
32	268.467
33	264.008
34	262.931
35	257.62
36	254.518
37	252.593
38	249.579
39	247.849
40	246.448
41	245.531
42	245.531
43	238.301
44	238.301
45	237.153
46	230.233
47	228.436
48	220.631
49	220.631
50	219.51
51	218.409
52	210.998
53	210.001
54	207.792
55	206.396
56	206.396
57	205.701
58	205.193
59	201.775
60	200.831
61	198.759
62	197.095
63	195.328
64	193.707
65	193.546
66	187.273
67	187.042
68	187.042
69	181.095
70	181.056
71	181.056
72	180.895
73	180.765
74	179.527
75	175.664
76	175.664
77	174.869
78	174.669
79	172.581
80	172.381
81	168.367
82	166.078
83	165.733
84	165.638
85	165.292
86	164.889
87	164.103
88	163.508
89	160.488
90	159.255
91	158.066
92	156.912
93	155.679
94	155.679
95	155.679
96	155.441
97	155.352
98	155.114
99	152.273
100	152.273
101	152.273
102	152.273
103	151.173
104	151.173
105	151.148
106	151.072
107	150.816
108	150
109	149.643
110	149.303
111	147.627
112	147.627
113	147.358
114	145.582
115	144.102
116	144.102
117	143.344
118	142.987
119	142.464
120	142.464
121	141.069
122	140.834
123	139.999
124	139.955
125	139.955
126	139.772
127	139.499
128	138.267
129	138.267
130	137.138
131	136.316
132	135.448
133	135.028
134	133.845
135	133.845
136	133.845
137	133.034
138	133.034
139	133.034
140	133.034
141	133.034
142	132.092
143	132.092
144	132.092
145	132.092
146	131.747
147	131.747
148	131.747
149	131.461
150	130.663
151	130.072
152	128.786
153	128.539
154	127.477
155	126.541
156	126.038
157	126.038
158	126.038
159	125.588
160	125.588
161	124.989
162	124.989
163	124.989
164	123.576
165	123.22
166	122.267
167	121.668
168	121.668
169	121.027
170	121.027
171	121.027
172	120.795
173	120.28
174	120.28
175	120.091
176	119.554
177	119.325
178	117.704
179	117.475
180	116.929
181	116.929
182	116.701
183	116.701
184	116.701
185	116.701
186	116.269
187	116.04
188	116.04
189	115.969
190	115.06
191	114.658
192	114.429
193	114.429
194	114.429
195	114.429
196	114.411
197	114.411
198	114.276
199	106.412
200	106.412
201	106.412
202	106.412
203	106.412
204	106.412
205	106.412
206	104.442
207	104.442
208	104.442
209	104.442
210	104.442
211	104.442
212	104.364
213	104.364
214	104.364
215	103.614
216	102.922
217	102.922
218	102.902
219	102.695
220	102.344
221	102.324
222	102.097
223	101.841
224	101.264
225	101.264
226	101.264
227	101.264
228	101.264
229	101.264
230	100.972
231	100.972
232	100.972
233	100.957
234	100.787
235	100.772
236	100.772
237	100.772
238	100.671
239	99.5738
240	99.559
241	99.4585
242	99.2605
243	99.2605
244	99.2605
245	99.2605
246	99.2605
247	99.2605
248	99.0509
249	96.6369
250	96.6369
251	96.6369
252	96.6369
253	96.6369
254	96.6369
255	96.4599
256	96.4599
257	96.177
258	96.177
259	95.7897
260	95.7897
261	95.7897
262	95.7897
263	95.7897
264	95.7897
265	95.7897
266	95.1221
267	95.1221
268	95.1221
269	94.9246
270	94.7527
271	94.482
272	94.482
273	93.5933
274	93.5933
275	93.5232
276	93.0881
277	93.0881
278	93.0881
279	92.9547
280	92.9547
281	92.5236
282	92.5236
283	92.4236
284	92.4236
285	92.4236
286	92.3894
287	92.3894
288	92.2465
289	92.2465
290	92.1464
291	91.8803
292	91.7803
293	91.7803
294	91.7803
295	91.7803
296	91.7803
297	91.7803
298	91.7803
299	85.9106
300	85.9106
301	85.9106
302	85.9106
303	85.9106
304	85.9106
305	85.9106
306	85.9106
307	85.1779
308	85.1779
309	83.974
310	83.9321
311	83.5018
312	83.5018
313	82.7453
314	82.7453
315	82.7453
316	82.7453
317	82.7453
318	82.7453
319	82.7453
320	82.7453
321	82.7453
322	82.7453
323	82.7453
324	82.7453
325	82.7453
326	82.7437
327	82.7437
328	82.7437
329	82.7437
330	82.7437
331	82.7437
332	82.7437
333	82.7437
334	82.7437
335	82.7437
336	82.1238
337	82.1238
338	82.1238
339	82.1238
340	82.1238
341	82.1238
342	82.1238
343	82.1238
344	82.1238
345	82.1238
346	82.1238
347	82.1238
348	82.1238
349	82.1238
350	82.1238
351	81.978
352	81.978
353	81.6757
354	81.6757
355	81.6757
356	81.6757
357	81.6757
358	81.6757
359	81.6757
360	81.6757
361	81.5878
362	81.5878
363	81.5878
364	81.5878
365	81.5878
366	81.5878
367	81.5878
368	81.5878
369	81.5878
370	81.5878
371	81.5878
372	81.5878
373	81.4421
374	81.4421
375	81.3268
376	80.9638
377	80.9638
378	80.9638
379	80.9638
380	80.9638
381	80.9549
382	80.9549
383	80.9549
384	80.9549
385	80.9549
386	80.9549
387	80.9549
388	80.9549
389	80.9549
390	80.9549
391	80.9549
392	80.9549
393	80.9549
394	80.9549
395	80.9549
396	80.9549
397	80.9549
398	80.9549
399	78.9385
400	75.7727
401	75.7727
402	75.7727
403	75.7727
404	75.7727
405	75.7727
406	75.7727
407	75.7727
408	75.7727
409	75.7727
410	75.7727
411	75.7311
412	75.7311
413	75.7311
414	75.7311
415	75.7311
416	75.7311
417	75.7311
418	75.7311
419	75.7311
420	75.5039
421	75.5039
422	75.5039
423	75.5039
424	75.5039
425	75.5039
426	75.5039
427	75.5039
428	75.5039
429	75.5039
430	75.5039
431	75.5039
432	75.5039
433	75.5039
434	75.3883
435	75.3883
436	75.3883
437	75.3883
438	74.9682
439	74.9682
440	74.9682
441	74.9682
442	74.9682
443	74.9682
444	74.9682
445	74.9682
446	74.9618
447	74.9618
448	74.9618
449	74.9618
450	74.9618
451	74.9618
452	74.9618
453	74.9618
454	74.9618
455	74.9618
456	74.9618
457	74.7454
458	74.7454
459	74.7454
460	74.7454
461	74.7454
462	74.7131
463	74.7131
464	74.7131
465	74.7131
466	74.7131
467	74.7131
468	74.7131
469	74.7131
470	74.7131
471	74.7131
472	74.7131
473	74.7131
474	74.7131
475	74.7131
476	74.7131
477	74.7131
478	74.7131
479	74.7131
480	74.7131
481	74.7131
482	74.7131
483	74.7131
484	74.7131
485	74.7131
486	74.7131
487	74.7131
488	74.7131
489	74.7131
490	74.7131
491	74.7131
492	74.7131
493	74.7131
494	74.4783
495	74.4783
496	74.4783
497	74.4783
498	74.4783
499	71.9606
500	71.2706
501	71.2706
502	71.2706
503	71.2706
504	71.2706
505	71.2706
506	71.2706
507	71.2706
508	71.2706
509	71.2706
510	71.2706
511	71.2706
512	71.2706
513	71.2706
514	71.2706
515	71.2706
516	71.2706
517	71.2706
518	71.2706
519	71.2706
520	71.2603
521	71.2603
522	71.2603
523	71.2603
524	71.2603
525	71.2603
526	71.2603
527	71.2603
528	71.2603
529	71.2603
530	71.2603
531	71.2603
532	71.2497
533	71.2395
534	71.2395
535	71.2395
536	71.2395
537	71.2395
538	71.2395
539	71.2395
540	71.2395
541	71.2395
542	71.2395
543	71.2395
544	71.2395
545	71.2395
546	71.2395
547	71.2105
548	71.1897
549	71.1897
550	71.1413
551	71.1413
552	71.1413
553	71.1413
554	71.1413
555	71.1413
556	71.1413
557	71.1413
558	71.1413
559	71.1413
560	71.1413
561	71.1413
562	71.1413
563	71.1413
564	71.1413
565	71.1413
566	71.1413
567	71.1413
568	71.1413
569	71.1413
570	71.1413
571	71.1413
572	71.1413
573	71.1413
574	71.1413
575	71.1413
576	71.1413
577	71.1413
578	71.1413
579	71.1413
580	71.1413
581	71.1413
582	71.1413
583	71.1413
584	71.1413
585	71.1413
586	71.1413
587	71.1413
588	71.1413
589	70.9141
590	70.9141
591	70.9141
592	70.9141
593	70.9141
594	70.9141
595	70.9141
596	70.9043
597	70.9043
598	70.9043
599	69.9843
600	69.9843
601	69.9843
602	69.96
603	69.4955
604	69.2913
605	69.2913
606	69.0843
607	69.0843
608	69.0843
609	69.0634
610	69.0634
611	69.0634
612	69.0634
613	69.0634
614	69.0634
615	68.8362
616	68.8362
617	68.8362
618	68.8362
619	68.8362
620	68.8362
621	68.8362
622	68.8362
623	68.8362
624	68.8362
625	68.8362
626	68.8362
627	68.8362
628	68.8362
629	68.8362
630	68.8362
631	68.8362
632	68.8362
633	68.8362
634	68.8362
635	68.8362
636	68.8362
637	68.8362
638	68.8362
639	68.8362
640	68.8362
641	68.8362
642	68.8362
643	68.8362
644	68.8362
645	68.8362
646	68.8362
647	68.8362
648	68.8362
649	68.8362
650	68.8362
651	68.8362
652	68.8362
653	68.8362
654	68.8362
655	68.8362
656	68.8362
657	68.8362
658	68.8362
659	68.8362
660	68.8362
661	68.8362
662	68.8362
663	68.8362
664	68.8362
665	68.8362
666	68.7756
667	68.7756
668	68.7756
669	68.7756
670	68.7756
671	68.7756
672	68.7756
673	68.7756
674	68.7756
675	68.7756
676	68.7756
677	68.7756
678	68.7756
679	68.7756
680	68.7756
681	68.7756
682	68.7756
683	68.7756
684	68.7756
685	68.7756
686	68.7756
687	68.7756
688	68.7756
689	68.7756
690	68.7756
691	68.7756
692	68.7756
693	68.7756
694	68.7756
695	68.7756
696	68.7272
697	68.7272
698	68.7272
699	67.668
700	67.668
701	67.668
702	67.668
703	67.668
704	67.668
705	67.6472
706	67.6472
707	67.6472
708	67.6472
709	67.6472
710	67.6472
711	67.6472
712	67.6472
713	67.6472
714	67.6472
715	67.6472
716	67.6472
717	67.6472
718	67.6472
719	67.6472
720	67.6472
721	67.6472
722	67.6472
723	67.6472
724	67.6472
725	67.6472
726	67.6472
727	67.6472
728	67.6472
729	67.6472
730	67.6472
731	67.6472
732	67.6472
733	67.6472
734	67.6472
735	67.6472
736	67.6472
737	67.6472
738	67.6472
739	67.6472
740	67.6472
741	67.6472
742	67.6472
743	67.6472
744	67.6472
745	67.6472
746	67.6472
747	67.6472
748	67.6472
749	67.6472
750	67.6472
751	67.6472
752	67.6472
753	67.6472
754	67.6472
755	67.6472
756	67.6472
757	67.6472
758	67.6472
759	67.6472
760	67.6472
761	67.6472
762	67.6472
763	67.6472
764	67.6472
765	67.6472
766	67.6472
767	67.6472
768	67.6472
769	67.6472
770	67.6472
771	67.6472
772	67.6472
773	67.6472
774	67.6472
775	67.6472
776	67.6472
777	67.6472
778	67.6472
779	67.6472
780	67.6472
781	67.6472
782	67.6472
783	67.6472
784	67.6472
785	67.6472
786	67.6472
787	67.6472
788	67.6472
789	67.6472
790	67.6472
791	67.6472
792	67.6472
793	67.6472
794	67.6472
795	67.6472
796	67.6472
797	67.6472
798	67.6472
799	67.4203
800	67.3852
801	67.3852
802	67.3852
803	67.3852
804	67.3852
805	67.3852
806	67.3852
807	67.3852
808	67.3852
809	67.3852
810	67.3852
811	67.3852
812	67.3852
813	67.3852
814	67.3852
815	67.3852
816	67.3852
817	67.3852
